0,1,2,3,4,Failure Type
-0.781247,-0.69564927,0.37184596,-0.31111088,-0.33944955,No Failure
-0.25000477,-0.3912986,0.20717132,-0.21481465,0.09174312,No Failure
-1.4062446,-1.7391165,-0.14873838,0.08148165,0.44036698,No Failure
-0.8437506,-0.34783128,0.07436919,0.21481493,-0.2293578,No Failure
0.56249404,0.3912986,-0.7915007,0.27407414,0.20183486,No Failure
0.18750119,0.69564927,0.15936255,-0.0074072946,-0.9908257,No Failure
-1.1562494,-1.1304284,-0.52589643,0.9407408,-0.12844037,No Failure
-0.28124702,-0.56522083,0.2124834,-0.0666665,0.6513761,No Failure
0.43749642,0.26087013,2.3373175,-1.4518517,0.43119267,No Failure
0.4687482,0.3912986,-0.37715805,0.16296302,0.19266056,No Failure
-1.0312518,-0.91303885,0.31341302,-0.13333328,-0.9082569,No Failure
0.03125179,-0.17390901,-0.2868526,-0.24444439,-0.86238533,No Failure
0.09374583,0.43477914,-0.55776894,0.79259264,0.74311924,No Failure
0.40624464,0.26087013,0.72775567,-0.7629629,0.17431192,No Failure
0.99999046,0.7391166,0.4302789,-0.50370365,-0.33027524,No Failure
-0.5937458,-0.9565194,-1.0039841,2.014815,-0.3761468,Power Failure
-0.37500238,-0.52174026,-0.26029217,0.05185191,-0.88990825,No Failure
0.24999523,0.3912986,0.2868526,-0.09629624,0.17431192,No Failure
0.3437506,0.4782597,0.7065073,-0.7777776,0.94495416,No Failure
0.74999523,0.43477914,0.7224436,-0.5999999,0.82568806,No Failure
0.24999523,0.26087013,-0.7968128,0.4666669,0.95412844,No Failure
0.5,0.21738957,-0.08499336,-0.118518405,-0.27522936,No Failure
-0.781247,-0.6086882,-0.44090307,0.11851869,-0.24770643,No Failure
-0.1562494,0.043480568,-0.1806109,0.5851853,-0.9082569,No Failure
-0.3437506,0.0,2.0398407,-1.3999999,-0.8715596,No Failure
1.0312423,0.7391166,0.32934928,-0.31111088,0.57798165,No Failure
-0.5625036,-0.8260777,0.16998672,-0.51111096,-0.3027523,No Failure
0.4687482,0.21738957,-0.44621515,0.2814817,0.19266056,No Failure
0.74999523,0.521727,-0.5790173,0.5481483,0.20183486,No Failure
-0.03125179,-0.13044171,-0.69057107,-0.037037037,-0.027522936,No Failure
-0.5937458,-0.73912984,-0.26560426,0.25185198,0.4587156,No Failure
-0.3437506,0.043480568,0.9561753,-0.83703697,-0.5412844,No Failure
-0.8437506,-0.6086882,0.4249668,-0.60740733,0.48623854,No Failure
0.68749166,0.26087013,0.58432937,-0.49629608,0.28440368,No Failure
0.1562494,0.65216875,0.6799469,-0.61481476,-0.51376146,No Failure
1.1249976,1.2173764,-0.30810094,0.9333335,-0.56880736,No Failure
-0.3437506,0.043480568,0.38778222,-0.17037031,-0.6055046,No Failure
0.09374583,0.7391166,-0.9667995,1.3185188,0.5504587,No Failure
0.68749166,0.34781802,0.11155379,0.2296298,0.9357798,No Failure
-0.3124988,-0.56522083,0.0,0.48888907,0.8165138,No Failure
0.124997616,0.65216875,0.16998672,-0.1777776,-0.16513762,No Failure
0.6562494,0.6086882,1.184595,-0.45185173,0.56880736,No Failure
-0.781247,-1.2608569,-0.08499336,0.037037037,-0.6055046,No Failure
-0.40625417,-0.65216875,0.94555116,-0.7925925,-0.119266056,No Failure
0.37499285,0.21738957,0.1434263,0.12592599,0.6238532,No Failure
-0.37500238,-0.8260777,0.97742367,-0.71851844,-0.5045872,No Failure
-0.5625036,-0.21738957,0.95086324,-0.9629628,0.78899086,No Failure
-0.781247,-0.69564927,-0.7543161,0.6296296,-0.28440368,No Failure
0.21874344,-0.086961135,-1.0092962,1.866667,0.7706422,Overstrain Failure
0.9374964,0.9999867,-0.52058434,1.5851853,0.17431192,Power Failure
-0.3437506,0.086947866,0.43559098,-0.422222,-0.2293578,No Failure
0.40624464,0.0,2.310757,-1.3555555,0.88990825,No Failure
-0.8437506,-0.43477914,-0.6480744,0.074074075,0.40366971,No Failure
-0.5312518,-0.34783128,1.0199203,-0.6814814,0.027522936,No Failure
-0.6249976,-0.7826104,-1.0677291,1.1777779,-0.41284403,No Failure
1.1249976,1.0869479,-0.19123507,0.17777789,0.6880734,No Failure
0.24999523,0.13042843,1.5192564,-0.91111106,-0.16513762,No Failure
0.5,0.34781802,1.0783533,-0.6592591,0.34862384,No Failure
-0.18750119,-0.52174026,-0.2868526,0.20740764,-0.3119266,No Failure
0.0,-0.3912986,0.16467464,-0.22962952,-0.06422018,No Failure
0.09374583,-0.17390901,1.0092962,-0.94074064,0.06422018,No Failure
-1.0937458,-1.0434673,0.2868526,-0.1777776,0.018348623,No Failure
1.0312423,0.7391166,-0.015936255,0.36296308,-0.8440367,No Failure
-0.8124988,-0.91303885,2.820717,-1.7333331,0.18348624,No Failure
-0.28124702,0.13042843,0.3612218,-0.20740736,-0.6513761,No Failure
-0.1562494,0.043480568,-0.15405047,0.19259275,-0.24770643,No Failure
0.21874344,0.5652076,1.2217796,-0.9777777,-0.57798165,No Failure
0.5,0.086947866,-0.55776894,0.33333334,-0.4678899,No Failure
-0.74999523,-1.2608569,-0.69057107,0.9407408,-0.6880734,No Failure
0.5937458,0.13042843,-1.5405047,1.1481482,-0.26605505,Heat Dissipation Failure
-0.28124702,-0.4782597,0.5046481,-0.72592586,0.06422018,No Failure
-0.90624464,-0.7826104,1.5511289,-0.9333332,-0.64220184,No Failure
0.6562494,0.4782597,-0.66401064,0.21481493,-0.1559633,No Failure
0.24999523,0.26087013,-0.1806109,-0.28888872,0.9174312,No Failure
0.56249404,0.3912986,-0.249668,0.43703714,-0.72477067,No Failure
-0.3124988,-0.7826104,2.0717132,-1.1037035,-0.6788991,No Failure
0.09374583,-0.21738957,0.91899073,-0.34074062,0.51376146,No Failure
0.1562494,-0.043480568,-0.10092962,0.288889,-0.10091743,No Failure
-0.90624464,-0.9565194,0.41434264,-0.31851846,0.29357797,No Failure
-0.28124702,-0.65216875,-0.6427623,0.73333347,0.7798165,No Failure
-0.6562494,-0.6086882,-0.12217796,1.3629631,0.6238532,Power Failure
0.0,0.521727,-0.16998672,0.37777793,-0.6238532,No Failure
0.43749642,0.43477914,0.026560426,-0.11111111,0.3761468,No Failure
-0.25000477,-0.34783128,-0.9402391,1.6222223,-0.559633,No Failure
-0.5312518,-0.43477914,-0.18592298,-0.037037037,-0.27522936,No Failure
0.21874344,0.043480568,0.5099602,-0.26666656,0.79816514,No Failure
-0.37500238,-0.086961135,0.07968128,-0.25925925,0.08256881,No Failure
-0.8124988,-0.8695583,0.685259,-0.7037036,0.34862384,No Failure
-0.40625417,-0.17390901,0.015936255,-0.08148137,0.21100917,No Failure
0.37499285,0.3912986,-0.8180611,0.32592604,-0.27522936,No Failure
-0.21875298,0.17390901,-0.69057107,0.4592593,0.5963303,No Failure
-0.093755364,0.13042843,1.0199203,-0.72592586,0.88073397,No Failure
-0.8437506,-0.8695583,-0.3559097,0.41481498,0.018348623,No Failure
0.03125179,0.6086882,0.9721116,-0.67407393,0.7798165,No Failure
-0.5625036,-0.43477914,-0.45152724,1.5111113,0.32110092,No Failure
0.18750119,0.3912986,-0.52589643,0.60740745,-0.34862384,No Failure
-0.781247,-0.7826104,-0.5418327,0.31111118,-0.5963303,No Failure
0.09374583,0.521727,-0.037184596,0.8222224,0.6146789,No Failure
0.124997616,0.7825972,-0.37184596,0.22222222,-0.8440367,No Failure
0.9374964,1.0434673,-0.26029217,0.6666667,0.29357797,No Failure
-0.8437506,-0.8695583,1.2324038,-0.91851836,-0.34862384,No Failure
0.5937458,0.26087013,-0.8180611,1.3333334,-0.2293578,No Failure
-0.18750119,-0.6086882,-0.29747677,0.41481498,0.5963303,No Failure
0.53124225,0.34781802,2.0132802,-1.4222221,-0.7798165,No Failure
0.24999523,0.34781802,0.6002656,-0.5999999,0.6880734,No Failure
0.84374106,0.3912986,0.32934928,-0.118518405,-0.21100917,No Failure
0.6249976,0.521727,0.047808766,0.36296308,0.88073397,No Failure
0.3124988,0.521727,0.6374502,-0.33333334,-0.6788991,No Failure
0.09374583,0.043480568,-0.37715805,0.2296298,-0.9908257,No Failure
-0.28124702,0.086947866,-0.32934928,0.5111112,-0.79816514,No Failure
-0.5,-0.17390901,5.9229746,-2.074074,-0.055045873,Power Failure
-0.1562494,-0.3043507,-0.90836656,0.4666669,-0.8440367,No Failure
0.74999523,0.5652076,-0.49402392,0.962963,0.16513762,No Failure
-0.5625036,0.0,0.22841966,-0.28148142,-0.16513762,No Failure
-0.06250358,0.13042843,-0.499336,-0.1259257,0.33027524,No Failure
0.1562494,0.69564927,-0.2868526,0.6666667,0.89908254,No Failure
0.06249404,-0.21738957,0.037184596,0.4814815,-0.119266056,No Failure
0.90624464,0.4782597,-0.24435592,0.288889,0.3119266,No Failure
-0.3124988,0.17390901,0.15936255,-0.25925925,-0.42201835,No Failure
-0.124997616,0.13042843,0.59495354,-0.28888872,0.0,No Failure
0.68749166,0.34781802,2.066401,-1.2888887,0.24770643,No Failure
1.0312423,0.9565062,-1.1420983,1.088889,-0.49541286,No Failure
0.40624464,0.17390901,-0.4302789,0.27407414,0.6788991,No Failure
-0.28124702,-0.52174026,-0.38247013,-0.074074075,0.08256881,No Failure
0.781247,0.043480568,3.4794157,-1.6962961,-0.12844037,No Failure
-0.28124702,-0.73912984,-0.6427623,0.17777789,-0.49541286,No Failure
0.4687482,0.26087013,-0.23904383,0.022222448,0.96330273,No Failure
-0.37500238,0.043480568,1.0305445,-0.7333332,0.9724771,No Failure
-0.43749642,0.0,0.9243028,-0.48888877,-0.34862384,No Failure
0.21874344,0.69564927,-0.4674635,0.6592594,-0.89908254,No Failure
-0.8124988,-0.8695583,-0.17529881,0.3481482,-0.94495416,No Failure
-0.8750024,-0.8695583,1.3864542,-0.86666656,-0.49541286,No Failure
-0.74999523,-0.17390901,0.47277558,-0.1777776,0.80733943,No Failure
0.4687482,-0.043480568,1.9495353,-1.274074,-0.82568806,No Failure
0.87499285,0.91303885,-0.7171315,1.1111112,-0.5321101,No Failure
-0.8437506,-0.7826104,0.69057107,-0.48888877,-0.6330275,No Failure
0.28124702,-0.17390901,-1.1367862,1.3555558,0.49541286,No Failure
0.781247,0.69564927,-1.3173971,1.037037,-0.8165138,No Failure
-0.21875298,0.13042843,0.037184596,0.037037037,0.6146789,No Failure
-0.74999523,-0.52174026,0.95086324,-0.87407404,0.07339449,No Failure
-0.6249976,-0.52174026,-1.0039841,0.7777778,0.0,No Failure
0.18750119,-0.21738957,-0.4302789,0.71851856,0.5229358,No Failure
-0.124997616,-0.43477914,-0.8233732,1.125926,0.28440368,No Failure
0.74999523,0.8260777,-0.07968128,0.44444445,0.6146789,No Failure
-0.37500238,0.0,0.41434264,-0.20740736,-0.07339449,No Failure
0.74999523,0.91303885,1.2536521,-1.0962962,-0.86238533,No Failure
0.24999523,0.26087013,-0.12217796,0.23703709,0.853211,No Failure
0.87499285,1.0434673,0.2549801,0.40000013,-0.33027524,No Failure
0.37499285,0.13042843,0.19123507,-0.1259257,-0.39449543,No Failure
0.5,0.26087013,-0.3187251,0.074074075,-0.17431192,No Failure
-0.5,-0.26087013,-0.9933599,0.6518521,0.17431192,No Failure
0.68749166,0.34781802,0.499336,-0.48888877,-0.036697246,No Failure
-1.3437506,-1.6086881,-0.5471448,0.5555556,-0.22018349,No Failure
0.56249404,-0.086961135,-0.6799469,0.62222236,0.6605505,Heat Dissipation Failure
-0.6249976,-1.0434673,-0.037184596,0.5925926,0.027522936,No Failure
0.124997616,0.043480568,0.36653388,-0.4074074,1.1009175,No Failure
1.2187434,1.347818,0.43559098,-0.103703536,-0.036697246,No Failure
1.0312423,0.7825972,0.15405047,-0.16296273,0.8715596,No Failure
1.2499952,1.3912853,-0.16998672,-0.014814589,-0.34862384,No Failure
0.124997616,0.5652076,-0.19123507,0.12592599,0.036697246,No Failure
0.3437506,-0.086961135,-0.6374502,0.91111135,-0.8715596,No Failure
-0.9374964,-0.73912984,0.4302789,-0.60740733,-0.9724771,No Failure
-0.781247,-0.8695583,-0.34528553,0.4592593,0.3761468,No Failure
-0.8437506,-0.56522083,-0.94555116,0.9925927,0.559633,No Failure
-0.5312518,-0.69564927,0.7118194,-0.32592577,-0.0091743115,No Failure
0.124997616,-0.26087013,0.80212486,-0.9259258,-0.42201835,No Failure
-0.8124988,-0.6086882,-0.73837984,1.0,0.78899086,No Failure
0.6562494,0.69564927,-0.5790173,0.17777789,-0.5045872,No Failure
-0.8124988,-0.65216875,-0.7968128,0.9259259,-0.88073397,No Failure
1.1249976,1.3043375,-0.41965473,0.08148165,0.14678898,No Failure
-0.9374964,-0.8260777,-0.80212486,1.2222222,0.16513762,No Failure
-1.1875012,-1.2173896,0.33997345,-0.31851846,0.6146789,No Failure
-0.37500238,-0.65216875,0.11686587,0.022222448,0.21100917,No Failure
1.1562399,1.2608569,0.69588315,-0.5333331,0.9082569,No Failure
-1.062494,-0.8695583,0.13811421,0.4592593,0.8715596,No Failure
0.43749642,0.34781802,-0.72775567,0.47407418,0.58715594,No Failure
0.1562494,0.086947866,0.59495354,-0.548148,-0.9908257,No Failure
0.1562494,-0.13044171,0.98804784,-0.8518517,0.24770643,No Failure
0.781247,0.91303885,-0.66401064,0.40000013,-0.49541286,No Failure
-1.1875012,-1.2608569,0.7171315,-0.6296295,-0.74311924,No Failure
-0.21875298,0.34781802,-0.29747677,0.53333336,-0.88073397,No Failure
0.18750119,0.3912986,-0.47277558,0.31111118,-0.33027524,No Failure
0.74999523,0.7825972,-0.11155379,0.20740764,-0.51376146,No Failure
-0.8437506,-0.69564927,-0.44621515,0.8222224,-0.51376146,No Failure
-0.3437506,0.086947866,0.8499336,-0.4814815,-0.3761468,No Failure
-0.8750024,-0.65216875,-0.37715805,0.9555557,0.47706422,No Failure
0.8124988,0.69564927,1.498008,-1.1111109,0.6330275,No Failure
-0.43749642,-0.17390901,1.9442232,-1.2074074,0.09174312,No Failure
1.0312423,1.0869479,6.3957505,-2.2444444,-0.39449543,Power Failure
0.124997616,0.17390901,-0.26560426,0.20740764,-0.72477067,No Failure
0.06249404,-0.21738957,-0.07436919,0.08888894,0.58715594,No Failure
0.06249404,0.65216875,-0.8658699,0.9851854,0.13761468,No Failure
0.4687482,0.34781802,0.19123507,0.022222448,-0.8715596,No Failure
-0.6562494,-1.0,-0.26029217,-0.1777776,0.10091743,No Failure
-0.40625417,-0.17390901,3.1660028,-1.5629629,0.2293578,No Failure
-0.5,-0.91303885,0.09030545,-0.20740736,-0.72477067,No Failure
0.9687482,0.5652076,-1.4023905,1.074074,1.0825688,Heat Dissipation Failure
0.06249404,0.13042843,1.2749004,-1.0518517,-0.9266055,No Failure
-1.062494,-0.91303885,0.17529881,-0.24444439,0.9357798,No Failure
-0.3124988,0.043480568,-0.24435592,0.61481506,-0.06422018,No Failure
-0.03125179,-0.086961135,0.026560426,0.09629652,-0.3119266,No Failure
-0.9687482,-0.9565194,0.1434263,0.15555573,0.44954127,No Failure
1.0312423,0.6086882,2.002656,-1.3925925,-0.27522936,No Failure
-0.8750024,-0.7826104,-0.48339975,0.2296298,-0.41284403,No Failure
-0.5937458,-0.73912984,0.87118196,-0.4074074,-0.3119266,No Failure
-0.18750119,-0.34783128,-0.4249668,0.67407423,0.6513761,No Failure
0.5,0.0,-0.01062417,-0.037037037,-0.47706422,No Failure
-0.8437506,-0.7826104,1.4448872,-0.82962954,0.5321101,No Failure
0.21874344,0.13042843,0.3612218,-0.36296278,-0.7798165,No Failure
-0.124997616,-0.3912986,-0.7808765,0.3481482,0.17431192,No Failure
-0.06250358,0.043480568,-0.12217796,0.4592593,0.5963303,No Failure
-0.781247,-0.17390901,0.20717132,-0.47407392,0.5229358,No Failure
-1.062494,-1.0,-1.1474104,1.5111113,-0.9908257,No Failure
-1.4374964,-1.7825972,0.23373175,-0.31111088,0.559633,No Failure
0.68749166,0.5652076,1.875166,-1.1999999,-0.5963303,No Failure
0.3124988,0.043480568,-0.03187251,0.24444467,-0.49541286,No Failure
1.1249976,0.9565062,1.3492696,-1.0148147,0.7522936,No Failure
-0.21875298,0.34781802,-0.15405047,0.0,-0.9266055,No Failure
-0.5625036,-0.73912984,-0.499336,0.22222222,0.6330275,No Failure
0.5937458,0.30433744,-0.63213813,0.7555556,1.1284404,Overstrain Failure
-0.6562494,-1.0,1.1367862,-0.9999999,-0.9082569,No Failure
-0.9687482,-1.0434673,1.9389111,-1.2814814,0.09174312,No Failure
-0.40625417,-0.17390901,-0.22841966,0.53333336,0.3027523,No Failure
0.68749166,0.43477914,-1.0996016,1.2592592,0.34862384,No Failure
-0.5625036,-0.3043507,-0.65869856,0.90370375,-0.88073397,No Failure
0.6562494,0.34781802,-0.26560426,0.16296302,-0.47706422,No Failure
0.781247,0.8695583,-0.30278885,0.14074086,0.66972476,No Failure
-0.28124702,-0.43477914,-0.83399737,1.5259261,0.7614679,Overstrain Failure
0.03125179,0.65216875,-0.18592298,0.044444613,-0.7798165,No Failure
0.18750119,-0.17390901,-0.55776894,0.82962966,0.43119267,No Failure
-0.40625417,-0.43477914,-0.65869856,1.0592595,0.5229358,No Failure
1.0937458,1.1738957,1.057105,-0.68888885,-0.88073397,No Failure
0.3437506,-0.043480568,0.6162019,-0.18518518,-0.6972477,No Failure
-0.6249976,-0.43477914,-0.2868526,0.9185186,0.3853211,No Failure
-0.40625417,-0.4782597,1.7370518,-1.274074,0.58715594,No Failure
-0.3124988,-0.6086882,-0.02124834,-0.08888866,0.66972476,No Failure
0.21874344,0.4782597,3.9043825,-1.711111,-0.119266056,No Failure
0.03125179,-0.26087013,-0.3612218,0.8444446,0.74311924,No Failure
0.124997616,0.7825972,0.3930943,-0.6666665,0.3761468,No Failure
-0.74999523,-0.43477914,-0.12217796,0.14814815,-0.4587156,No Failure
0.3124988,0.30433744,0.10092962,0.06666678,-0.08256881,No Failure
0.124997616,0.8260777,-0.4621514,0.33333334,-0.7798165,No Failure
-0.9374964,-0.8260777,4.063745,-1.8074073,0.66972476,No Failure
0.3437506,0.086947866,-0.6533865,0.2296298,-0.47706422,No Failure
0.06249404,-0.21738957,0.18592298,-0.22222222,0.72477067,No Failure
-0.8750024,-0.91303885,-0.29216468,0.6592594,-0.43119267,No Failure
0.5,0.43477914,0.02124834,-0.04444433,0.4587156,No Failure
-0.5,-0.21738957,-0.05312085,0.11851869,-0.07339449,No Failure
0.56249404,0.30433744,-0.249668,0.19259275,-0.21100917,No Failure
0.99999046,0.4782597,0.55776894,-0.62222207,-0.6788991,No Failure
0.90624464,0.3912986,-0.49402392,0.11851869,0.110091746,No Failure
0.03125179,0.5652076,0.35059762,0.06666678,-0.6972477,No Failure
0.18750119,0.30433744,-0.03187251,0.4666669,-0.16513762,No Failure
-0.9687482,-1.0869479,0.058432937,0.1703706,0.14678898,No Failure
0.28124702,0.34781802,-0.037184596,-0.20740736,-0.79816514,No Failure
0.9687482,1.0869479,0.52589643,-0.3555555,0.36697248,No Failure
-0.37500238,-0.21738957,0.23373175,-0.3555555,0.7522936,No Failure
0.28124702,0.4782597,0.10092962,-0.31851846,-0.8715596,No Failure
-0.5312518,-0.8695583,-0.6746348,0.79259264,-0.12844037,No Failure
-0.06250358,-0.3043507,-0.73837984,1.540741,-0.4678899,No Failure
-0.5,-0.21738957,-0.33997345,0.32592604,0.14678898,No Failure
0.8124988,0.13042843,-0.06905711,0.19259275,-0.6880734,No Failure
-0.8750024,-0.73912984,-0.38247013,0.41481498,-0.853211,No Failure
0.28124702,0.4782597,-0.5737052,0.08888894,-0.8440367,No Failure
-0.5,-0.8695583,0.32934928,-0.6666665,-0.6788991,No Failure
0.124997616,0.521727,-0.1806109,0.074074075,-0.6788991,No Failure
0.87499285,0.3912986,-0.17529881,0.6370372,0.20183486,No Failure
0.6562494,0.6086882,-0.31341302,0.5111112,-0.16513762,No Failure
1.062494,1.2173764,0.01062417,0.3481482,0.027522936,No Failure
0.43749642,0.26087013,-0.499336,0.53333336,-0.26605505,No Failure
-0.25000477,-0.4782597,0.047808766,0.57037044,0.36697248,No Failure
-0.6249976,-0.8695583,-0.26560426,0.05185191,-0.47706422,No Failure
-0.718753,-1.2173896,1.8964144,-1.1925925,0.64220184,No Failure
0.4687482,0.17390901,1.6308101,-1.0814813,-0.6238532,No Failure
0.8124988,0.17390901,-0.80212486,0.12592599,-0.89908254,Heat Dissipation Failure
0.56249404,0.3912986,0.9030545,-0.75555545,-0.8715596,No Failure
0.5937458,0.21738957,0.6427623,-0.42962956,-0.9082569,No Failure
0.43749642,0.43477914,1.2164675,-0.90370363,-0.06422018,No Failure
-0.8124988,-0.73912984,-0.32934928,-0.31111088,-0.8715596,No Failure
0.781247,0.043480568,-0.9402391,1.6518521,-0.14678898,Heat Dissipation Failure
0.21874344,-0.21738957,0.23373175,0.16296302,0.7155963,No Failure
-0.5937458,-0.43477914,0.19654715,-0.26666656,0.23853211,No Failure
-0.3437506,-0.65216875,0.77556443,-0.68888885,-0.09174312,No Failure
0.5,-0.26087013,-1.0836654,1.8814816,1.1100917,Heat Dissipation Failure
0.71874344,0.3912986,0.5737052,-0.5185185,0.48623854,No Failure
1.1249976,0.9565062,0.55245686,-0.19999978,-0.04587156,No Failure
-0.8124988,-0.56522083,-0.13280213,-0.08148137,0.17431192,No Failure
-1.2187434,-1.3912985,0.12749004,-0.38518497,0.29357797,No Failure
0.03125179,0.086947866,-0.12749004,-0.14814815,-0.57798165,No Failure
1.2187434,1.347818,-0.34528553,1.0222224,-0.9266055,No Failure
0.8124988,0.26087013,-0.55245686,1.3037039,-0.8165138,No Failure
1.0937458,1.0434673,1.1049137,-0.64444435,0.6605505,No Failure
-0.40625417,-0.26087013,-0.7118194,0.34074092,0.35779816,No Failure
0.71874344,0.43477914,0.7968128,-0.45925903,0.28440368,No Failure
0.6249976,0.26087013,-0.6693227,0.4592593,0.9357798,Heat Dissipation Failure
-0.43749642,-0.17390901,-1.1102258,1.4074074,0.1559633,No Failure
0.43749642,0.17390901,0.7118194,-0.8444443,-0.018348623,No Failure
0.28124702,0.65216875,-0.21779549,0.037037037,0.42201835,No Failure
-0.9687482,-1.0,-0.563081,0.73333347,-0.110091746,No Failure
-0.40625417,-0.086961135,-0.037184596,-0.36296278,-0.44036698,No Failure
-0.28124702,-0.69564927,-0.3187251,0.47407418,-0.88990825,No Failure
0.74999523,0.086947866,0.26029217,-0.20740736,0.5504587,No Failure
-0.5312518,-0.9565194,0.5471448,-0.67407393,-0.82568806,No Failure
-0.40625417,-0.69564927,-0.29747677,-0.22962952,-0.88990825,No Failure
0.68749166,0.4782597,-0.6162019,0.9925927,-0.44954127,No Failure
-0.781247,-0.7826104,0.77556443,-0.8148147,0.23853211,No Failure
0.5937458,0.30433744,0.5683931,-0.36296278,-0.95412844,No Failure
